transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home_km,num_transactions_last_hour,card_present,transaction_country_match,customer_age,account_age_months,is_fraud
457,2.37,online_retail,20,0,3.4,1,1,1,28,231,0
458,76.88,restaurant,0,5,2.0,0,1,1,33,120,0
459,7.95,grocery,10,1,6.3,3,1,1,67,187,0
460,16.18,travel,2,1,2.2,1,1,1,70,172,0
461,16.0,electronics,18,2,95.4,1,1,1,26,64,0
462,126.71,travel,17,4,0.8,1,1,0,20,94,0
463,165.47,electronics,19,6,8.7,0,1,1,71,170,0
464,106.07,gas_station,1,2,9.0,3,0,1,53,235,0
465,393.97,grocery,6,0,5.4,0,1,1,69,222,0
466,57.38,grocery,7,6,12.7,1,0,1,68,121,0
467,41.38,electronics,18,0,2.4,1,0,0,59,100,0
468,244.54,restaurant,21,0,23.0,0,0,1,30,166,0
469,31.37,online_retail,14,4,6.1,1,0,1,18,135,0
470,397.34,travel,9,3,13.4,2,0,1,61,59,0
471,2.47,gas_station,21,4,18.9,0,0,1,28,69,0
472,421.3,travel,0,2,33.0,0,1,1,41,198,0
473,6.29,travel,5,3,27.1,0,1,1,22,49,0
474,267.13,gas_station,12,3,14.1,3,0,1,19,206,0
475,91.02,gas_station,13,2,7.4,1,1,1,34,11,0
476,595.82,grocery,2,3,10.5,3,1,0,34,101,0
477,10.2,travel,10,6,22.0,1,0,1,37,130,0
478,97.85,online_retail,2,1,31.5,2,1,1,32,223,0
479,419.03,online_retail,18,2,1.6,4,0,1,21,110,0
480,89.85,electronics,9,2,7.3,1,1,1,71,27,0
481,120.12,gas_station,14,1,22.4,0,1,1,28,144,0
482,143.79,grocery,10,4,8.5,1,1,1,40,64,0
483,73.74,online_retail,14,4,6.1,0,0,1,18,194,0
484,119.52,restaurant,23,4,7.9,1,1,1,59,177,0
485,106.34,grocery,12,3,13.9,2,0,1,67,90,0
486,278.71,grocery,4,1,128.1,1,1,1,64,16,0
487,6.58,online_retail,3,6,10.2,3,1,1,68,73,0
488,40.58,restaurant,12,2,3.5,3,1,1,74,180,0
489,361.48,electronics,8,2,2.7,0,1,1,21,116,0
490,266.16,online_retail,16,2,0.6,1,1,1,55,201,0
491,73.98,restaurant,1,3,12.3,2,1,0,19,133,0
492,117.15,grocery,23,3,11.8,0,1,1,62,164,0
493,39.98,restaurant,4,5,3.4,0,1,1,44,7,0
494,26.01,grocery,15,6,17.8,0,0,1,51,61,0
495,75.77,online_retail,6,4,20.3,0,1,1,30,96,0
496,53.31,gas_station,0,5,4.5,2,1,1,64,157,0
497,106.15,online_retail,11,5,6.3,2,1,1,78,229,0
498,10.71,travel,20,3,69.8,1,0,1,35,120,0
499,440.8,travel,10,4,7.0,1,0,1,28,195,0
500,1861.46,travel,11,4,125.9,0,0,1,22,158,1
501,144.74,online_retail,18,2,9.0,3,1,0,46,168,0
502,93.17,electronics,11,3,23.7,2,0,1,42,31,0
503,45.45,online_retail,11,4,22.0,1,0,1,31,48,0
504,852.62,gas_station,13,5,95.3,1,0,1,71,91,1
505,139.52,restaurant,1,1,28.9,2,1,0,65,6,0
506,22.3,online_retail,1,1,42.0,2,0,1,63,190,0
507,291.2,online_retail,3,3,13.0,2,1,1,58,29,0
508,208.48,grocery,19,2,4.1,1,1,0,55,137,0
509,360.01,grocery,22,2,7.6,0,1,1,58,182,0
510,156.23,grocery,15,4,21.3,1,1,1,78,84,0
511,115.05,online_retail,9,6,15.8,3,1,1,54,114,0
512,66.0,electronics,12,3,2.9,2,1,1,28,139,0
513,324.88,restaurant,1,6,0.8,1,0,1,61,19,0
514,242.25,restaurant,2,1,17.2,0,1,0,49,231,0
515,6.55,gas_station,18,5,4.3,2,1,1,66,74,0
516,4.21,electronics,5,4,10.4,2,1,1,23,133,0
517,268.26,electronics,18,5,87.2,1,0,1,69,103,1
518,200.64,restaurant,20,6,12.4,0,1,1,74,215,0
519,524.71,travel,19,4,1.3,2,1,1,23,70,0
520,20.56,grocery,18,0,3.1,2,0,1,64,95,0
521,109.21,grocery,7,5,3.7,1,1,1,80,18,0
522,58.54,restaurant,13,3,4.5,0,1,1,66,21,0
523,1563.14,electronics,9,5,35.7,7,1,1,39,143,1
524,222.51,gas_station,2,5,10.5,0,1,1,20,187,0
525,219.66,travel,5,4,3.4,2,1,1,36,223,0
526,76.89,restaurant,14,1,1.0,1,1,1,72,202,0
527,65.3,grocery,22,6,2.8,1,0,1,51,6,0
528,39.33,online_retail,22,0,62.4,0,1,1,58,24,0
529,7.96,electronics,17,5,9.5,0,1,1,58,225,0
530,241.05,online_retail,13,6,30.3,0,0,1,24,60,0
531,202.13,gas_station,18,6,28.3,1,1,1,74,28,0
532,981.69,restaurant,9,1,10.7,0,1,1,33,220,0
533,684.38,grocery,14,2,18.4,0,1,1,76,74,0
534,98.28,travel,3,0,3.2,2,1,0,55,23,0
535,176.83,online_retail,22,0,17.5,1,1,1,26,79,0
536,348.54,travel,1,6,4.8,2,0,1,75,46,0
537,228.37,gas_station,2,4,26.8,1,1,1,30,112,0
538,35.1,grocery,6,5,1.3,0,1,1,51,37,0
539,72.86,online_retail,22,2,22.3,2,0,1,63,142,0
540,17.6,gas_station,15,4,1.6,1,0,0,54,48,0
541,370.63,travel,9,3,32.0,3,1,1,60,78,0
542,112.82,travel,18,1,5.4,1,0,1,64,199,0
543,32.15,online_retail,16,1,15.9,1,1,1,23,115,0
544,134.66,grocery,18,4,10.0,0,1,1,77,36,0
545,116.52,travel,4,6,6.8,1,1,1,55,210,0
546,54.21,restaurant,22,1,15.6,1,1,1,65,60,0
547,15.46,gas_station,19,5,44.2,1,1,1,76,182,0
548,134.61,online_retail,12,1,0.6,0,1,1,69,79,0
549,89.15,electronics,12,5,37.7,1,1,1,78,113,0
550,178.58,electronics,10,3,14.1,1,1,1,21,191,0
551,89.12,grocery,10,2,24.7,1,1,1,22,97,0
552,230.41,restaurant,15,0,7.3,1,0,1,23,111,0
553,97.33,travel,14,4,9.6,1,0,1,77,48,0
554,99.77,electronics,16,4,30.5,4,1,1,30,120,0
555,252.13,grocery,21,5,8.0,0,0,1,63,150,0
556,63.0,gas_station,17,3,11.5,4,1,1,41,43,0
557,18.27,restaurant,18,3,0.3,2,1,1,45,41,0
558,4.5,restaurant,3,6,2.6,3,1,1,30,145,0
559,169.85,grocery,21,0,15.4,2,1,1,59,63,0
560,117.21,grocery,21,2,18.9,1,0,1,66,218,0
561,147.12,travel,22,4,13.1,0,0,1,73,207,0
562,29.74,grocery,4,5,2.3,1,1,1,35,232,0
563,18.59,travel,6,3,8.8,2,1,1,76,146,0
564,2.76,travel,1,4,6.6,1,1,0,80,72,0
565,52.8,online_retail,0,5,10.3,1,1,1,24,3,0
566,107.97,restaurant,11,1,30.6,0,0,1,21,54,0
567,60.76,gas_station,9,4,22.4,2,1,1,48,119,0
568,70.04,restaurant,7,2,1.3,3,1,1,41,142,0
569,282.41,restaurant,0,5,33.2,1,0,1,39,34,0
570,52.37,online_retail,11,2,9.6,1,1,0,38,127,0
571,87.58,travel,1,4,20.4,1,0,1,65,225,0
572,184.7,travel,9,1,2.3,0,1,1,59,126,0
573,61.61,grocery,21,2,16.7,0,1,1,43,229,0
574,117.77,online_retail,16,3,4.0,4,1,1,47,1,0
575,238.98,grocery,2,5,8.7,2,1,1,70,176,0
576,997.16,online_retail,6,4,1.3,1,0,1,69,99,1
577,91.34,grocery,11,1,12.6,2,1,0,79,10,1
578,314.4,electronics,7,3,1.4,2,0,1,68,83,0
579,82.3,restaurant,19,4,4.1,3,1,1,52,139,0
580,36.85,restaurant,11,6,1.6,1,0,1,79,119,0
581,74.75,gas_station,2,1,17.7,2,0,1,68,127,0
582,470.64,travel,16,3,0.4,0,1,1,40,99,0
583,82.42,gas_station,8,2,14.4,3,1,1,73,66,0
584,48.83,electronics,9,4,2.3,0,0,1,62,3,0
585,121.42,gas_station,21,4,43.6,0,1,1,57,143,0
586,33.96,restaurant,5,2,40.6,1,0,1,67,59,0
587,10.47,travel,0,6,3.8,3,1,1,47,105,0
588,17.56,electronics,21,0,14.3,3,0,1,36,192,0
589,17.44,restaurant,11,3,0.4,0,1,1,49,175,0
590,20.77,grocery,4,2,40.3,2,0,1,67,92,0
591,18.94,online_retail,12,4,11.1,2,1,1,71,130,0
592,123.89,electronics,14,3,0.7,1,0,1,76,158,0
593,25.09,travel,21,6,6.3,2,1,1,36,166,0
594,51.9,gas_station,10,3,1.2,3,1,0,39,5,0
595,273.52,gas_station,7,0,7.5,2,0,1,21,134,0
596,336.09,electronics,4,4,33.7,1,0,1,62,133,1
597,133.15,travel,1,1,9.5,0,0,0,29,12,0
598,23.7,electronics,11,0,7.3,1,1,1,32,132,0
599,26.63,travel,1,0,1.9,2,1,1,75,152,0
600,6.01,gas_station,15,1,4.2,2,1,0,32,153,0
601,23.21,restaurant,20,1,1.6,0,1,1,27,26,0
602,40.19,grocery,2,6,24.7,1,1,1,71,55,0
603,24.38,restaurant,9,6,2.2,2,1,1,78,126,0
604,12.15,grocery,18,0,13.6,1,0,1,36,46,0
605,16.43,gas_station,7,3,6.3,1,1,1,70,174,0
606,75.12,restaurant,6,2,3.8,2,0,1,25,43,0
607,28.73,restaurant,0,2,15.3,1,1,1,68,188,0
608,55.36,electronics,11,0,9.2,0,0,1,74,161,0
609,209.16,online_retail,4,3,40.7,3,1,1,48,21,1
610,141.69,gas_station,15,1,13.5,2,0,1,26,215,0
611,5.81,travel,3,5,10.1,1,1,0,46,229,0
612,193.78,gas_station,16,0,5.4,1,0,1,24,165,0
613,119.63,travel,23,4,12.3,1,1,1,25,12,0
614,11.24,travel,20,3,16.6,1,1,1,58,101,0
615,249.18,grocery,1,4,0.4,4,1,1,34,149,0
616,305.4,travel,11,4,9.4,1,1,1,32,141,0
617,8.56,travel,0,0,0.9,0,0,1,33,235,0
618,39.9,electronics,11,3,3.1,1,1,1,24,117,0
619,197.91,restaurant,11,4,12.3,3,0,1,59,33,0
620,166.52,gas_station,11,6,30.2,2,1,1,36,236,0
621,25.48,gas_station,18,6,32.2,0,0,1,55,198,0
622,29.19,travel,16,3,1.1,1,0,1,42,235,0
623,56.53,online_retail,19,2,8.1,1,1,0,29,76,0
624,80.52,gas_station,23,5,13.1,0,1,1,49,189,0
625,116.56,travel,23,4,2.4,4,1,1,64,230,0
626,56.24,grocery,10,4,21.8,1,1,1,27,120,0
627,75.51,grocery,12,3,20.5,1,1,1,76,158,0
628,166.15,grocery,7,6,35.0,2,1,1,41,37,0
629,5.48,travel,9,5,0.1,1,1,1,67,82,0
630,35.91,electronics,7,2,3.7,1,1,1,21,144,0
631,150.94,online_retail,19,4,26.3,3,1,1,79,45,0
632,271.69,travel,7,0,16.7,1,1,1,60,199,0
633,87.01,electronics,8,6,33.7,2,1,1,54,238,0
634,92.14,electronics,6,3,0.9,1,1,1,62,129,0
635,14.6,gas_station,13,3,13.6,1,1,0,59,181,0
636,72.18,travel,1,6,12.6,0,1,1,71,28,0
637,92.27,travel,10,4,0.5,1,0,1,78,181,0
638,34.32,electronics,7,2,10.8,0,1,1,56,44,0
639,38.64,electronics,12,4,14.1,2,0,1,60,67,0
640,57.84,electronics,20,6,3.2,4,1,1,21,107,0
641,3.43,gas_station,14,1,4.8,1,1,1,53,167,0
642,47.65,travel,2,4,15.3,0,1,1,54,10,0
643,29.51,electronics,22,5,9.5,3,1,1,42,51,0
644,48.61,grocery,13,6,29.3,2,0,1,58,109,0
645,16.31,travel,14,5,6.3,2,1,1,47,142,0
646,266.45,gas_station,1,6,4.7,2,0,1,18,79,0
647,109.05,grocery,18,1,62.9,1,1,0,46,134,0
648,137.4,restaurant,11,5,36.3,2,1,1,33,167,0
649,187.81,travel,19,5,0.4,0,1,1,54,237,0
650,83.8,restaurant,3,0,22.1,0,1,1,54,80,0
651,11.91,electronics,2,3,1.8,2,1,1,24,239,0
652,93.43,gas_station,4,5,0.4,1,1,1,57,82,0
653,107.07,electronics,2,3,4.8,0,0,1,68,99,0
654,165.19,gas_station,14,6,4.7,1,0,1,50,176,0
655,68.8,online_retail,18,2,25.7,0,1,1,67,153,0
656,17.38,electronics,1,4,18.6,4,1,1,39,225,0
657,41.05,restaurant,11,0,59.9,1,1,1,60,120,0
658,55.13,gas_station,4,6,18.6,1,1,1,79,33,0
659,125.59,electronics,21,1,8.1,0,0,1,71,83,0
660,102.49,travel,16,2,18.0,0,1,1,44,102,0
661,248.5,gas_station,13,0,435.3,4,0,0,46,75,1
662,517.74,gas_station,21,0,18.6,3,0,1,33,120,0
663,112.7,electronics,9,6,21.5,1,1,1,38,231,0
664,33.5,online_retail,2,1,41.8,0,1,1,28,195,0
665,13.88,electronics,3,1,1.8,3,1,1,38,102,0
666,20.91,restaurant,5,3,18.3,2,1,1,26,65,0
667,34.88,restaurant,23,4,28.5,3,1,1,44,168,0
668,22.02,gas_station,21,6,46.3,1,0,1,80,25,0
669,25.78,gas_station,15,2,3.6,1,1,1,56,57,0
670,41.27,electronics,6,4,10.5,1,0,1,39,160,0
671,23.85,restaurant,14,2,17.1,0,0,1,32,46,0
672,273.49,restaurant,20,0,4.3,2,0,1,60,100,0
673,11.04,online_retail,19,5,13.8,2,1,1,40,132,0
674,90.21,travel,10,5,4.5,3,0,1,68,119,0
675,64.4,online_retail,21,6,6.1,1,1,1,46,151,0
676,485.64,grocery,20,1,8.7,1,1,1,56,80,0
677,15.26,online_retail,0,1,11.3,1,0,1,33,75,0
678,61.87,electronics,4,0,9.0,1,0,0,20,150,0
679,419.69,travel,12,0,10.2,1,1,1,33,103,0
680,241.75,electronics,20,2,5.3,2,0,1,25,126,0
681,204.84,grocery,13,0,2.6,0,1,1,43,33,0
682,36.79,travel,8,6,0.7,0,1,1,59,41,0
683,23.49,gas_station,16,2,3.3,2,1,1,26,190,0
684,133.55,restaurant,14,4,13.1,0,1,1,52,166,0
685,319.05,online_retail,20,1,23.1,0,1,1,24,184,0
686,98.64,electronics,6,1,2.8,1,1,1,25,63,0
687,102.73,grocery,21,5,1.7,1,1,1,52,205,0
688,40.42,restaurant,21,5,20.8,0,1,1,65,85,0
689,177.1,online_retail,11,6,5.5,0,1,1,71,204,0
690,25.85,restaurant,22,1,45.4,2,1,0,78,183,0
691,47.93,online_retail,5,6,18.8,2,1,1,63,179,0
692,67.5,gas_station,20,4,5.9,1,1,1,56,90,0
693,86.02,travel,15,4,5.1,2,1,1,53,65,0
694,34.31,restaurant,4,3,11.1,1,1,1,23,105,0
695,15.64,restaurant,8,2,1.2,1,1,1,24,57,0
696,114.18,restaurant,13,5,1.9,1,1,1,29,86,0
697,41.87,travel,7,2,2.9,0,0,1,56,155,0
698,105.45,grocery,13,5,22.4,0,1,1,76,185,0
699,21.12,online_retail,11,3,10.8,0,1,1,18,183,0
700,79.73,gas_station,9,1,0.2,1,1,1,67,224,0
701,92.27,restaurant,19,6,16.8,1,1,1,60,72,0
702,7.39,travel,19,2,8.3,5,1,1,60,226,0
703,50.25,grocery,20,5,10.7,1,0,1,66,82,0
704,18.32,online_retail,12,2,3.6,1,1,1,42,4,0
705,8.86,travel,18,1,12.0,1,1,0,29,65,0
706,553.14,gas_station,14,6,58.1,1,1,1,72,184,0
707,47.7,gas_station,7,0,1.1,3,1,1,44,181,0
708,200.21,online_retail,22,5,5.0,1,0,1,40,44,0
709,36.27,restaurant,20,0,4.2,1,1,1,36,16,0
710,138.3,gas_station,9,3,4.3,0,1,1,38,94,0
711,172.37,grocery,2,6,7.1,1,1,1,67,23,0
712,109.65,travel,20,4,25.6,2,1,1,38,159,0
713,77.54,grocery,2,2,36.6,1,1,1,41,156,0
714,64.69,restaurant,4,5,3.4,0,1,1,30,178,0
715,52.49,grocery,15,2,11.7,0,1,1,59,101,0
716,319.31,grocery,16,3,15.2,0,1,1,68,16,0
717,214.07,electronics,5,3,11.1,0,1,1,53,41,0
718,403.38,grocery,19,2,8.5,0,0,1,73,137,0
719,16.93,online_retail,19,5,3.2,0,1,1,32,2,0
720,158.51,travel,15,6,10.0,0,1,1,67,110,0
721,335.34,electronics,23,1,7.7,1,0,1,18,43,0
722,24.99,travel,1,6,23.8,3,1,1,68,66,0
723,9.26,travel,19,1,21.6,2,1,1,51,96,0
724,163.17,restaurant,14,4,2.2,3,1,1,59,208,0
725,103.53,restaurant,17,6,1.4,1,1,1,79,77,0
726,222.29,electronics,0,2,35.8,0,1,1,48,177,0
727,19.07,gas_station,18,2,11.5,2,1,1,67,219,0
728,191.33,restaurant,11,5,29.3,1,1,1,49,125,0
729,28.02,restaurant,7,2,0.9,2,1,1,53,223,0
730,109.55,restaurant,5,5,43.1,0,1,0,78,97,1
731,81.41,travel,11,2,43.4,1,0,1,46,21,1
732,203.21,electronics,6,3,29.6,0,1,1,71,147,0
733,132.31,travel,17,0,1.5,0,1,1,27,112,0
734,89.85,online_retail,21,2,4.1,2,1,1,75,57,0
735,54.34,travel,13,0,7.8,2,1,1,38,77,0
736,252.66,online_retail,7,1,30.1,1,1,1,53,60,0
737,60.8,grocery,23,4,41.9,0,1,1,41,147,0
738,204.53,grocery,19,6,73.8,0,1,1,44,99,0
739,70.39,online_retail,21,6,48.0,2,1,1,38,192,0
740,57.77,online_retail,13,1,0.1,1,0,1,35,35,0
741,75.54,travel,4,2,0.7,0,1,1,69,126,0
742,44.04,online_retail,8,6,2.4,3,1,1,72,161,0
743,166.21,electronics,7,5,6.4,1,1,1,21,67,0
744,84.83,grocery,1,1,26.6,0,1,1,64,240,0
745,32.71,grocery,15,3,33.5,2,1,1,71,213,0
746,276.8,gas_station,12,0,3.1,1,1,1,35,232,0
747,59.12,online_retail,6,5,14.5,1,1,1,26,87,0
748,95.11,restaurant,15,6,37.4,2,1,1,69,48,0
749,285.34,restaurant,6,5,9.3,0,0,1,78,188,0
750,250.55,online_retail,13,2,7.6,1,0,1,66,237,1
751,15.92,electronics,13,3,9.2,0,1,1,47,45,0
752,338.27,restaurant,11,0,7.1,2,0,1,52,75,0
753,119.57,gas_station,0,3,12.9,2,0,1,62,68,0
754,49.94,online_retail,0,1,8.7,0,0,0,47,196,0
755,19.0,electronics,11,2,0.3,4,1,1,56,143,0
756,190.6,electronics,19,5,76.7,1,0,1,63,92,0
757,117.13,travel,20,5,11.8,2,1,1,79,228,0
758,92.49,electronics,14,1,9.6,0,1,1,75,72,0
759,270.2,restaurant,3,5,46.4,0,0,1,74,216,0
760,187.48,restaurant,6,4,2.5,1,0,1,23,98,0
761,20.74,online_retail,15,2,3.1,1,1,1,31,15,0
762,45.83,online_retail,2,1,24.8,1,0,1,63,151,0
763,35.28,electronics,6,2,4.5,3,1,1,46,188,0
764,164.48,gas_station,23,0,24.1,0,1,1,49,91,0
765,5.09,grocery,21,2,4.8,0,1,1,31,142,0
766,102.25,travel,5,2,0.5,2,0,1,37,117,0
767,173.49,grocery,15,0,10.9,1,0,1,67,2,0
768,252.24,electronics,23,1,3.3,1,0,1,26,125,0
769,51.24,electronics,7,2,21.3,1,1,1,29,227,0
770,207.62,grocery,22,3,15.4,0,1,0,31,43,0
771,15.07,travel,21,2,38.6,1,1,1,73,71,0
772,225.85,grocery,5,1,22.9,1,1,1,40,144,0
773,17.37,online_retail,9,5,3.0,0,1,1,65,86,0
774,61.76,restaurant,15,6,24.2,1,1,1,51,28,0
775,192.52,gas_station,10,0,15.4,1,1,1,33,160,0
776,20.49,online_retail,12,5,16.6,2,0,0,35,71,0
777,32.25,restaurant,5,1,26.8,3,1,1,73,214,0
778,154.73,gas_station,23,4,12.8,0,0,1,58,107,0
779,153.77,gas_station,0,6,9.4,2,1,0,74,130,0
780,123.98,gas_station,20,5,15.2,0,1,1,57,200,0
781,143.08,electronics,18,2,5.3,0,1,1,50,7,0
782,94.9,gas_station,11,6,3.0,2,1,1,22,38,0
783,35.81,travel,23,2,14.4,0,1,1,56,176,0
784,51.9,grocery,5,0,4.0,1,1,1,27,213,0
785,25.05,travel,17,2,1.2,3,0,1,39,107,0
786,1366.66,grocery,12,6,0.0,4,0,1,60,86,1
787,106.07,online_retail,6,3,14.1,3,1,1,61,227,0
788,62.47,online_retail,22,3,6.7,2,1,0,50,82,0
789,75.39,grocery,12,5,20.9,0,0,1,75,73,0
790,354.14,travel,20,1,7.1,1,0,1,48,2,0
791,20.98,grocery,7,0,10.0,0,1,1,23,42,0
792,106.89,gas_station,20,4,7.8,3,0,1,53,170,0
793,85.6,electronics,16,5,15.8,1,1,1,20,81,0
794,114.44,online_retail,8,1,6.6,1,1,1,21,232,0
795,3.19,electronics,19,0,49.8,2,1,1,73,148,0
796,247.8,gas_station,12,6,41.3,1,1,0,44,6,0
797,323.8,gas_station,1,0,28.3,2,1,1,55,139,0
798,100.93,online_retail,3,6,37.9,0,1,1,42,197,0
799,144.14,online_retail,1,5,8.9,0,0,1,54,74,0
800,307.9,gas_station,3,1,11.5,1,1,1,44,215,0
801,148.41,restaurant,17,1,20.3,0,1,1,58,225,0
802,20.86,electronics,4,2,17.9,1,1,0,53,40,0
803,104.04,electronics,18,4,33.2,0,1,1,63,128,0
804,112.99,restaurant,9,3,18.9,1,1,0,64,36,0
805,67.22,travel,17,2,92.4,2,0,1,77,103,0
806,161.02,electronics,20,0,6.4,3,0,1,53,179,0
807,327.84,grocery,9,4,26.8,1,1,1,71,47,0
808,312.75,gas_station,4,4,17.9,3,1,0,63,98,0
809,72.92,gas_station,16,1,17.6,0,0,1,78,145,0
810,15.42,restaurant,21,4,5.9,2,1,1,59,26,0
811,503.7,electronics,12,5,23.1,0,1,1,76,181,0
812,521.24,travel,22,4,153.2,2,1,1,24,127,1
813,16.98,electronics,16,0,3.7,0,0,1,47,48,0
814,305.36,gas_station,8,5,14.7,0,1,1,67,27,0
815,958.19,online_retail,23,5,16.3,3,0,1,69,46,1
816,88.79,grocery,11,2,68.4,2,1,1,64,67,0
817,108.37,restaurant,13,4,9.8,0,1,1,46,123,0
818,62.1,online_retail,13,1,3.9,0,1,1,57,147,0
819,7.76,travel,7,6,7.2,1,1,1,58,72,0
820,49.99,online_retail,22,2,15.9,1,1,1,22,81,0
821,195.86,online_retail,4,1,1.2,1,1,1,23,65,0
822,1.56,travel,18,4,13.9,1,1,1,75,71,0
823,49.69,online_retail,13,2,40.2,1,1,1,61,36,0
824,61.93,restaurant,8,4,28.5,3,0,1,24,67,0
825,93.51,gas_station,6,0,1.1,0,0,1,56,83,0
826,303.87,electronics,7,2,75.3,1,0,1,49,170,0
827,52.02,online_retail,13,1,18.0,0,0,1,32,219,0
828,52.13,restaurant,21,0,2.7,5,1,1,68,67,0
829,161.5,electronics,13,3,0.2,2,1,1,30,98,0
830,73.23,electronics,10,1,2.8,0,0,1,35,69,0
831,31.53,online_retail,13,6,27.3,1,1,1,27,177,0
832,73.27,restaurant,20,4,0.3,0,1,1,57,37,0
833,19.22,gas_station,7,1,4.0,1,0,1,74,46,0
834,24.29,online_retail,2,3,21.2,5,1,1,28,208,0
835,83.79,travel,22,1,13.2,2,0,1,57,56,0
836,66.15,electronics,17,0,22.9,0,1,1,57,119,0
837,296.6,online_retail,2,5,20.6,2,1,1,64,63,0
838,55.0,electronics,12,1,0.8,1,0,1,19,78,0
839,105.27,restaurant,11,2,33.5,0,1,1,44,30,0
840,121.05,grocery,14,6,3.9,1,0,1,69,96,0
841,2.58,online_retail,17,3,12.1,2,0,1,71,63,0
842,131.71,gas_station,4,1,15.5,1,1,1,73,115,0
843,24.53,online_retail,6,3,2.8,4,1,1,62,109,0
844,390.52,electronics,10,5,56.1,2,1,1,67,76,0
845,20.31,restaurant,10,0,10.0,0,1,1,61,219,0
846,65.26,travel,14,2,0.9,0,0,1,25,154,0
847,11.71,gas_station,9,4,41.5,1,1,0,66,240,0
848,693.17,restaurant,14,1,13.2,0,1,1,76,221,0
849,84.71,online_retail,12,0,18.0,2,1,1,55,23,0
850,109.58,travel,13,3,11.2,1,1,1,33,113,0
851,9.33,restaurant,16,5,27.0,1,0,1,73,214,0
852,167.34,grocery,12,6,0.5,2,1,1,41,148,0
853,29.27,gas_station,9,3,4.7,0,1,1,77,102,0
854,275.0,electronics,0,6,9.5,2,1,1,76,46,0
855,28.55,restaurant,0,5,1.2,0,0,1,40,208,0
856,26.39,restaurant,14,6,18.4,2,0,1,72,159,0
857,5.47,grocery,15,5,7.5,3,0,1,31,195,0
858,77.65,online_retail,11,0,4.8,1,1,1,44,149,0
859,100.85,gas_station,23,1,0.1,2,1,1,27,51,0
860,9.16,gas_station,5,4,19.1,1,0,1,76,167,0
861,180.28,electronics,5,1,26.9,1,0,1,45,63,0
862,73.46,restaurant,11,2,7.5,1,1,1,42,69,0
863,90.18,travel,14,1,12.5,3,0,1,19,20,0
864,70.74,restaurant,3,5,3.9,1,0,1,62,119,0
865,62.45,electronics,23,5,14.6,3,1,1,50,23,0
866,99.42,restaurant,3,2,0.2,0,1,1,77,224,0
867,21.24,grocery,1,3,10.1,1,1,0,67,170,0
868,25.1,restaurant,23,5,15.5,4,0,1,79,201,0
869,238.47,restaurant,11,2,37.6,1,1,1,63,131,0
870,351.51,travel,6,5,7.2,2,0,1,52,27,0
871,57.08,grocery,19,4,21.7,1,1,1,64,91,0
872,38.89,grocery,8,5,13.7,1,1,1,58,202,0
873,124.94,restaurant,8,0,39.3,2,1,1,75,80,0
874,64.06,gas_station,7,2,7.6,1,0,1,30,152,0
875,4.09,travel,13,6,5.8,0,1,1,72,215,0
876,21.37,restaurant,0,1,32.7,1,1,1,22,9,0
877,152.04,restaurant,22,2,0.8,0,0,1,22,130,0
878,130.08,electronics,20,3,2.2,1,1,1,39,134,0
879,4.3,electronics,22,5,1.3,3,0,1,51,229,0
880,31.12,gas_station,11,2,27.8,1,1,1,18,227,0
881,32.53,travel,1,4,0.2,2,1,1,76,71,0
882,134.73,online_retail,12,2,29.7,0,1,1,34,79,0
883,3.39,electronics,3,4,9.0,1,0,1,68,21,0
884,14.19,online_retail,19,5,0.1,2,1,1,66,230,0
885,194.08,grocery,17,1,7.7,0,0,1,26,100,0
886,24.6,electronics,18,5,3.1,1,1,1,27,215,0
887,127.92,electronics,15,3,14.7,2,1,1,78,157,0
888,33.65,travel,13,0,17.1,1,1,1,32,13,0
889,13.57,gas_station,7,1,10.0,2,0,1,62,197,0
890,34.43,online_retail,11,1,0.6,0,1,1,46,111,0
891,154.73,electronics,8,0,16.0,3,1,1,80,103,0
892,233.3,electronics,5,2,27.7,2,0,1,70,103,0
893,213.79,travel,17,5,19.1,0,1,1,42,170,0
894,61.74,travel,1,2,26.6,1,1,1,38,109,0
895,133.35,gas_station,22,2,3.4,1,1,0,34,120,0
896,28.53,online_retail,7,5,33.0,1,1,1,44,126,0
897,42.63,grocery,23,3,5.8,0,1,1,45,235,0
898,272.99,gas_station,13,1,0.2,3,0,1,40,129,0
899,2.57,grocery,5,4,27.8,1,1,0,56,148,0
900,11.73,restaurant,9,0,42.7,0,1,1,53,171,0
901,28.97,electronics,7,1,16.0,0,0,1,20,1,0
902,4.23,online_retail,16,2,3.9,1,1,1,50,227,0
903,25.02,gas_station,11,0,4.4,0,0,1,24,40,0
904,105.97,electronics,16,4,9.4,4,1,1,22,237,0
905,66.66,online_retail,12,1,34.2,1,1,0,43,7,0
906,268.82,online_retail,18,1,2.4,4,1,1,34,163,0
907,205.08,online_retail,11,3,26.2,1,1,1,34,180,0
908,51.19,electronics,15,1,5.2,1,1,1,64,34,0
909,37.04,gas_station,4,1,24.8,1,1,1,20,178,0
910,58.3,travel,15,4,37.9,0,1,1,20,69,0
911,108.08,electronics,5,4,8.4,1,1,1,51,157,0
912,38.45,online_retail,10,0,6.8,1,1,1,25,114,0
913,118.43,gas_station,16,2,24.3,3,1,1,62,112,0
914,64.2,restaurant,22,4,11.3,0,1,1,77,219,0
